workorder,open,close,tail,airframe,ata,label,label_id,cleaned_problem,original_problem,date,ata2,original_action
1115941,1/10/12,12/10/12,N6111V,BE90,7200,engine run rough,c_24,REPLACE R/H ENGINE TORQUEMETER HOSES.,REPLACE R/H ENGINE TORQUEMETER HOSES.,10/10/12,7200,INSTALLED PRESSURE HOSE.
1115941,1/10/12,12/10/12,N6111V,BE90,7200,engine run rough,c_24,REPLACE L/H ENGINE TORQUEMETER HOSES.,REPLACE L/H ENGINE TORQUEMETER HOSES.,3/10/12,7200,REPLACED VENT HOSE FOR TORQUEMETER.
1115941,1/10/12,12/10/12,N6111V,BE90,7200,engine run rough,c_24,REPLACE R/H ENGINE TORQUEMETER HOSES.,REPLACE R/H ENGINE TORQUEMETER HOSES.,3/10/12,7200,REPLACED VENT HOSES FOR TORQUEMETER.
1115981,1/10/12,5/10/12,N50989,C150,7230,baffle crack/damage/loose/miss,c_4,R/H REAR ENGINE BAFFLE SUPPORT BROKEN.,R/H REAR ENGINE BAFFLE SUPPORT BROKEN.,2/10/12,7230,INSTALED NEW BAFFLE SUPPORT.
1115981,1/10/12,5/10/12,N50989,C150,7230,baffle crack/damage/loose/miss,c_4,L/H FWD ENGINE BAFFLE CRACKED.,L/H FWD ENGINE BAFFLE CRACKED.,2/10/12,7230,INSTALLED PATCH OF LIKE MATERAL & RIVETED IAW CESSNA MM
1115982,1/10/12,1/10/12,N525ND,C172,7230,rocker cover leak/loose/damage,c_37,#3 ROCKER COVER GASKET LEAKING.,#3 ROCKER COVER GASKET LEAKING.,1/10/12,7230,REMOVED & REPLACED #3 ROCKER COVER GASKET.
1115990,1/10/12,1/10/12,N568ND,C172,7230,rocker cover leak/loose/damage,c_37,#3 ROCKER COVER GASKET LEAKING.,#3 ROCKER COVER GASKET LEAKING.,1/10/12,7230,REMOVED & REPLACED #3 ROCKER COVER GASKET.
1115993,2/10/12,8/10/12,N567ND,C172,7230,intake gasket leak/damage,c_28,#3 INTAKE LEAKING.,#3 INTAKE LEAKING.,2/10/12,7230,REPLACED GASKET.
1115993,2/10/12,8/10/12,N567ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER COVER LEAKING.,#2 ROCKER COVER LEAKING.,2/10/12,7230,REPLACED GASKET.
1115993,2/10/12,8/10/12,N567ND,C172,7200,engine failure/fire/time out,c_21,ENGINE IS TIMED OUT.,ENGINE IS TIMED OUT.,3/10/12,7200,REMOVED ENGINE IAW CESSNA MAINT MANUAL.
1115993,2/10/12,8/10/12,N567ND,C172,7200,engine failure/fire/time out,c_21,ENGINE IS TIMED OUT.,ENGINE IS TIMED OUT.,4/10/12,7200,REMOVED BAFFLING & COMPONENTS FROM OLD ENGINE & STARTED
1115993,2/10/12,8/10/12,N567ND,C172,7200,engine failure/fire/time out,c_21,ENGINE IS TIMED OUT.,ENGINE IS TIMED OUT.,5/10/12,7200,INSTALLED ENGINE. PERFORMED PRE-OIL & INSTALLED SPARK P
1115993,2/10/12,8/10/12,N567ND,C172,7200,engine failure/fire/time out,c_21,ENGINE IS TIMED OUT.,ENGINE IS TIMED OUT.,8/10/12,7200,"ENGINE RUN UP, LEAK CHECK GOOD. SEE W/O #1116129 FOR MA"
1116009,2/10/12,2/10/12,N514ND,C172,7230,rocker cover leak/loose/damage,c_37,CYL #3 ROCKER COVER IS LEAKING.,CYL #3 ROCKER COVER IS LEAKING.,2/10/12,7230,REMOVED & REPLACED ROCKER COVER GASKET.
1116009,2/10/12,2/10/12,N514ND,C172,7230,baffle plug need repair/replace,c_6,L/H UPPER BAFFLE FOR CYL #4 PLUG HOLE IS ENLARGED.,L/H UPPER BAFFLE FOR CYL #4 PLUG HOLE IS ENLARGED.,2/10/12,7230,INSTALLED PATCH MADE OF LIKE MATERIAL & RIVETED IAW CES
1116010,2/10/12,2/10/12,N575ND,C172,7230,baffle tie/tie rod loose or damage,c_11,R/H INNER CYL BAFFLE TIE ROD IS INSTALLED INCORRECTLY.,R/H INNER CYL BAFFLE TIE ROD IS INSTALLED INCORRECTLY.,2/10/12,7230,TIE ROD BROKE WHILE REPOSITIONING. REMOVED & REPLACED R
1116011,2/10/12,2/10/12,N510ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 & 4 ROCKER COVERS ARE LEAKING.,#2 & 4 ROCKER COVERS ARE LEAKING.,2/10/12,7230,REMOVED & REPLACED GASKETS.
1116018,3/10/12,10/22/12,N558ND,C172,7230,baffle crack/damage/loose/miss,c_4,"FWD LOWER BAFFLE, R/H SIDE, IS CRACKED.","FWD LOWER BAFFLE, R/H SIDE, IS CRACKED.",10/22/12,7230,STOP DRILLED CRACK & INSTALLED WIDE AREA WASHER TO DIST
1116040,3/10/12,3/10/12,N550ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 & 3 ROCKER COVERS LEAKING.,#2 & 3 ROCKER COVERS LEAKING.,3/10/12,7230,REMOVED & REPLACED #2 & 3 ROCKER COVER GASKETS.
1116040,3/10/12,3/10/12,N550ND,C172,7230,baffle crack/damage/loose/miss,c_4,L/H AFT UPPER BAFFLE CRACKED.,L/H AFT UPPER BAFFLE CRACKED.,3/10/12,7230,"STOP DRILLED CRACK, FABRICATED PATCH & INSTALLED PATCH."
1116041,3/10/12,4/10/12,N513ND,C172,7230,intake gasket leak/damage,c_28,#3 INTAKE GASKET LEAKING.,#3 INTAKE GASKET LEAKING.,3/10/12,7230,REMOVED & REPLACED #3 INTAKE GASKET.
1116041,3/10/12,4/10/12,N513ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER COVER LEAKING.,#2 ROCKER COVER LEAKING.,3/10/12,7230,REMOVED & REPLACED #2 ROCKER COVER GASKET.
1116041,3/10/12,4/10/12,N513ND,C172,7230,rocker cover leak/loose/damage,c_37,#1 & 3 ROCKER COVER GASKETS LEAKING.,#1 & 3 ROCKER COVER GASKETS LEAKING.,3/10/12,7230,REMOVED & REPLACED #1 & 3 ROCKER COVER GASKETS.
1116042,3/10/12,3/10/12,N538ND,C172,7230,baffle seal loose/damage,c_9,R/H FWD BAFFLE SEAL TORN.,R/H FWD BAFFLE SEAL TORN.,3/10/12,7230,REPAIRED HOLE IN BAFFLE SEAL.
1116042,3/10/12,3/10/12,N538ND,C172,7230,intake gasket leak/damage,c_28,CYL #2 & 4 INTAKES ARE LEAKING.,CYL #2 & 4 INTAKES ARE LEAKING.,3/10/12,7230,REPLACED CYL #2 & 4 INTAKE PIPE GASKETS.
1116065,4/10/12,4/10/12,N573ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 CYL ROCKER COVER GASKET IS LEAKING.,#2 CYL ROCKER COVER GASKET IS LEAKING.,4/10/12,7230,REMOVED & REPLACED #2 ROCKER COVER GASKET W/ NEW.
1116092,6/10/12,8/10/12,N557ND,C172,7230,intake gasket leak/damage,c_28,#2 & 4 INTAKE GASKETS LEAKING.,#2 & 4 INTAKE GASKETS LEAKING.,8/10/12,7230,REPLACED GASKETS.
1116148,8/10/12,8/10/12,N599ND,SEMI,7230,intake gasket leak/damage,c_28,INTAKES 2 & 4 LEAKING ON L/H ENGINE.,INTAKES 2 & 4 LEAKING ON L/H ENGINE.,8/10/12,7230,REMOVED & REPLACED INTAKE GASKETS 2 & 4 ON L/H ENGINE.
1116148,8/10/12,8/10/12,N599ND,SEMI,7230,intake gasket leak/damage,c_28,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE.","INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE.",8/10/12,7230,"REMOVED & REPLACED INTAKE GASKETS #2, 3 & 4 ON R/H ENGI"
1116161,8/10/12,8/10/12,N549ND,C172,7230,induction damage/hardware fail,c_27,#2 INDUCTION TUBE GASKET LEAKING.,#2 INDUCTION TUBE GASKET LEAKING.,8/10/12,7230,INSTALLED NEW #2 INDUCTION TUBE GASKET.
1116171,9/10/12,12/10/12,N588ND,SEMI,7230,baffle screw miss/loose,c_8,L/H ENGINE MISSING SCREW & NUT ON BAFFLE BY OIL FILL TUBE.,L/H ENGINE MISSING SCREW & NUT ON BAFFLE BY OIL FILL TUBE.,10/10/12,7230,"REPLACED SCREW, WASHERS & NUT."
1116171,9/10/12,12/10/12,N588ND,SEMI,7230,baffle crack/damage/loose/miss,c_4,R/H ENGINE #3 BAFFLE CRACKED BY UPPER #1 BAFFLE ATTACHMENT.,R/H ENGINE #3 BAFFLE CRACKED BY UPPER #1 BAFFLE ATTACHMENT.,10/10/12,7230,REPAIRED BAFFLING BY FABRICATING ATTACHMENT OF LIKE MAT
1116209,9/10/12,9/10/12,N574ND,C172,7230,intake gasket leak/damage,c_28,#2 CYLINDER INTAKE GASKET LEAKING.,#2 CYLINDER INTAKE GASKET LEAKING.,9/10/12,7230,REPLACED INTAKE GASKET.
1116212,9/10/12,9/10/12,N570ND,C172,7230,rocker cover leak/loose/damage,c_37,#1 ROCKER COVER GASKET IS LEAKING.,#1 ROCKER COVER GASKET IS LEAKING.,9/10/12,7230,REMOVED & REPLACED GASKET.
1116217,9/10/12,9/10/12,N537ND,C172,7230,intake gasket leak/damage,c_28,#3 INTAKE IS LEAKING.,#3 INTAKE IS LEAKING.,9/10/12,7230,REMOVED & REPLACED GASKET.
1116217,9/10/12,9/10/12,N537ND,C172,7230,baffle crack/damage/loose/miss,c_4,L/H BACK TOP BAFFLE IS CRACKED.,L/H BACK TOP BAFFLE IS CRACKED.,9/10/12,7230,FABRICATED PATCH & INSTALLED.
1116219,10/10/12,10/10/12,N75105,H300,7200,engine idle/rpm issue,c_22,ENGINE IDLE @ 1700 RPM DURING SHUT DOWN. NO RISE IN RPM ON M,ENGINE IDLE @ 1700 RPM DURING SHUT DOWN. NO RISE IN RPM ON M,10/10/12,7200,"ADJUSTED IDLE SPEEDS & MIXTURE RISE, OPS CHECK GOOD."
1116236,10/10/12,10/10/12,N516ND,C172,7230,rocker cover leak/loose/damage,c_37,#4 ROCKER COVER IS LEAKING.,#4 ROCKER COVER IS LEAKING.,10/10/12,7230,REMOVED & REPLACED ROCKER COVER GASKET.
1116238,10/10/12,10/10/12,N566ND,C172,7230,engine seal/tube/bolt loose or damage,c_25,CYL #3 EXT PUSH ROD TUBE SEAL LEAKING AT CASE.,CYL #3 EXT PUSH ROD TUBE SEAL LEAKING AT CASE.,10/10/12,7230,"REPOSITIONED SEAL, LEAK PERSISTS. DISASSEMBLED & REPLAC"
1116261,11/10/12,12/10/12,N454ND,WARG,7200,aircraft start/external issue,c_1,A/C NEEDS TO BE RUN UP & CHECKED FOR FERRY FLIGHT TO CROOKST,A/C NEEDS TO BE RUN UP & CHECKED FOR FERRY FLIGHT TO CROOKST,12/10/12,7200,"PERFORMED ENGINE RUN UP, SERVICED TIRE PRESSURES. REVIE"
1116280,11/10/12,11/10/12,N543ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER BOX COVER GASKET LEAKING.,#2 ROCKER BOX COVER GASKET LEAKING.,11/10/12,7230,INSTALLED NEW ROCKER BOX COVER GASKET.
1116281,11/10/12,11/10/12,N511ND,C172,7230,intake gasket leak/damage,c_28,#4 INTAKE LEAKING.,#4 INTAKE LEAKING.,11/10/12,7230,REMOVED & REPLACED #4 INTAKE GASKET.
1116282,11/10/12,11/10/12,N551ND,C172,7230,intake gasket leak/damage,c_28,#4 CYLINDER INTAKE GASKET LEAKING.,#4 CYLINDER INTAKE GASKET LEAKING.,11/10/12,7230,REMOVED & REPLACED INTAKE GASKET.
1116282,11/10/12,11/10/12,N551ND,C172,7200,pilot/in-flight noticed issue,c_36,PILOT REPORTED STRONG ENGINE VIBRATION DURING STOP & GO WHIL,PILOT REPORTED STRONG ENGINE VIBRATION DURING STOP & GO WHIL,11/10/12,7200,"RAN ENGINE, COULD NOT DUPLICATE DISCREPANCY. ENGINE OPE"
1116295,12/10/12,12/10/12,N811TT,H300,7200,mixture fail/need adjust,c_31,NO RISE DURING MIXTURE CHECK.,NO RISE DURING MIXTURE CHECK.,12/10/12,7200,"ADJUSTED IDLE MIXTURE, CHECKS GOOD."
1116326,12/10/12,12/10/12,N577ND,C172,7230,induction damage/hardware fail,c_27,#2 INDUCTION TUBE GASKET IS LEAKING.,#2 INDUCTION TUBE GASKET IS LEAKING.,12/10/12,7230,REMOVED & REPLACED #2 INTAKE GASKET.
1116326,12/10/12,12/10/12,N577ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER BOX COVER GASKET IS LEAKING.,#2 ROCKER BOX COVER GASKET IS LEAKING.,12/10/12,7230,REMOVED & REPLACED #2 ROCKER COVER GASKET.
1116328,12/10/12,12/10/12,N559ND,C172,7230,intake gasket leak/damage,c_28,#4 INTAKE IS LEAKING.,#4 INTAKE IS LEAKING.,12/10/12,7230,REMOVED & REPLACED INTAKE GASKET.
1116328,12/10/12,12/10/12,N559ND,C172,7230,baffle plug need repair/replace,c_6,L/H BAFFLE PLUG NEEDS TO BE REPLACED.,L/H BAFFLE PLUG NEEDS TO BE REPLACED.,12/10/12,7230,REMOVED & REPLACED BAFFLE PLUG.
1116330,12/10/12,12/10/12,N565ND,C172,7230,intake gasket leak/damage,c_28,#2 INTAKE GASKET LEAKING.,#2 INTAKE GASKET LEAKING.,12/10/12,7230,REMOVED & REPLACED INTAKE GASKET W/ NEW.
1116330,12/10/12,12/10/12,N565ND,C172,7230,baffle spring damage,c_10,R/H BOTTOM BAFFLE WIRE SPRING IS BROKEN.,R/H BOTTOM BAFFLE WIRE SPRING IS BROKEN.,12/10/12,7230,REMOVED & REPLACED BAFFLE & WIRE SPRING W/ NEW.
1116330,12/10/12,12/10/12,N565ND,C172,7230,baffle bracket loose/damage,c_3,AFT BAFFLE BRACKET RIVETS SHEARED.,AFT BAFFLE BRACKET RIVETS SHEARED.,12/10/12,7230,REPLACED RIVETS ON BAFFLE BRACKET & REINSTALLED BAFFLIN
1116364,10/15/12,10/15/12,N583ND,SEMI,7230,intake gasket leak/damage,c_28,R/H ENGINE #3 INTAKE GASKET LEAKING.,R/H ENGINE #3 INTAKE GASKET LEAKING.,10/15/12,7230,REPLACED GASKET.
1116364,10/15/12,10/15/12,N583ND,SEMI,7230,intake gasket leak/damage,c_28,L/H ENGINE #2 INTAKE GASKET LEAKING.,L/H ENGINE #2 INTAKE GASKET LEAKING.,10/15/12,7230,REMOVED & REPLACED #2 INTAKE GASKET.
1116365,10/15/12,10/16/12,N524ND,C172,7230,baffle plug need repair/replace,c_6,#3 BAFFLE PLUG IS WORN.,#3 BAFFLE PLUG IS WORN.,10/16/12,7230,REMOVED & REPLACED PLUG.
1116365,10/15/12,10/16/12,N524ND,C172,7230,rocker cover leak/loose/damage,c_37,#1 & 4 ROCKER COVERS LEAKING.,#1 & 4 ROCKER COVERS LEAKING.,10/15/12,7230,REMOVED & REPLACED #1 & 4 ROCKER GASKETS.
1116444,10/16/12,10/16/12,N529ND,C172,7230,intake gasket leak/damage,c_28,#4 INTAKE IS LEAKING.,#4 INTAKE IS LEAKING.,10/16/12,7230,REMOVED & REPLACED #4 INTAKE GASKET.
1116449,10/16/12,10/17/12,N531ND,C172,7230,baffle crack/damage/loose/miss,c_4,#4 CYL BAFFLE IS CRACKED.,#4 CYL BAFFLE IS CRACKED.,10/16/12,7230,STOP DRILLED CRACK.
1116449,10/16/12,10/17/12,N531ND,C172,7230,cylinder/exhaust push rod/tube damage,c_17,#2 CYL EXHAUST PUSH ROD TUBE HAS SMALL DENT.,#2 CYL EXHAUST PUSH ROD TUBE HAS SMALL DENT.,10/17/12,7230,INSTALLED PUSH ROD SHROUD USING NEW SEALS.
1116449,10/16/12,10/17/12,N531ND,C172,7230,cylinder compression issue,c_13,"#4 CYL HAS LOW COMPRESSION, AROUND 34 PSI.","#4 CYL HAS LOW COMPRESSION, AROUND 34 PSI.",10/16/12,7230,"TRIED STAKING VALVES, STILL NO COMPRESION. INSPECTED CY"
1116449,10/16/12,10/17/12,N531ND,C172,7230,cylinder/exhaust push rod/tube damage,c_17,#2 CYL EXHAUST PUSH ROD TUBE HAS SMALL DENT.,#2 CYL EXHAUST PUSH ROD TUBE HAS SMALL DENT.,10/17/12,7230,CANNED & INSPECTED SERVICEABLE PUSH RODD SHROUD TUBE FR
1116450,10/16/12,10/16/12,N523ND,C172,7230,intake gasket leak/damage,c_28,#1 INTAKE LEAKING.,#1 INTAKE LEAKING.,10/16/12,7230,REMOVED & REPLACED #1 INTAKE GASKET.
1116453,10/16/12,10/16/12,N552ND,C172,7230,induction damage/hardware fail,c_27,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYL).,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYL).,10/16/12,7230,TIGHTENED HOSE CLAMPS.
1116455,10/16/12,10/16/12,N560ND,C172,7230,rocker cover leak/loose/damage,c_37,#1 & 3 ROCKER COVER GASKETS ARE BROKEN.,#1 & 3 ROCKER COVER GASKETS ARE BROKEN.,10/16/12,7230,REMOVED & REPLACED ROCKER COVER GASKETS.
1116457,10/16/12,10/16/12,N519ND,C172,7230,intake gasket leak/damage,c_28,#2 INTAKE GASKET LEAKING.,#2 INTAKE GASKET LEAKING.,10/16/12,7230,"REMOVED & REPLACED INTAKE GASKET, CLEANED LEAKS AROUND"
1116457,10/16/12,10/16/12,N519ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 & 3 CYLINDER ROCKER CVOER GASKET LEAKING.,#2 & 3 CYLINDER ROCKER CVOER GASKET LEAKING.,10/16/12,7230,REMOVED & REPLACED ROCKER COVER GASKET. CLEANED LEAKS A
1116475,10/17/12,10/17/12,N576ND,C172,7230,intake gasket leak/damage,c_28,#4 INTAKE IS LEAKING.,#4 INTAKE IS LEAKING.,10/17/12,7230,REMOVED & REPLACED GASKET.
1116475,10/17/12,10/17/12,N576ND,C172,7230,rocker cover leak/loose/damage,c_37,ALL 4 ROCKER COVERS ARE LEAKING.,ALL 4 ROCKER COVERS ARE LEAKING.,10/17/12,7230,REMOVED & REPLACED GASKETS.
1116499,10/17/12,10/18/12,N526ND,C172,7230,intake gasket leak/damage,c_28,#3 INTAKE LEAKING.,#3 INTAKE LEAKING.,10/17/12,7230,INSTALLED NEW INTAKE GASKET.
1116504,10/17/12,10/17/12,N571ND,C172,7230,induction damage/hardware fail,c_27,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYLS).,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYLS).,10/17/12,7230,TIGHTENED HOSE CLAMPS.
1116506,10/17/12,10/17/12,N575ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER COVER LEAKING.,#2 ROCKER COVER LEAKING.,10/17/12,7230,REMOVED & REPLACED #2 ROCKER COVER GASKET.
1116512,10/17/12,10/19/12,N598ND,SEMI,7230,intake gasket leak/damage,c_28,L/H ENGINE ALL INTAKES ARE LEAKING.,L/H ENGINE ALL INTAKES ARE LEAKING.,10/18/12,7230,REMOVED & REPLACED GASKETS.
1116513,10/17/12,10/19/12,N568ND,C172,7230,baffle rivet loose/miss/damage,c_7,"#3 AFT BAFFLE TAB HAS BROKEN RIVETS, NEAR OIL FILLER TUBE.","#3 AFT BAFFLE TAB HAS BROKEN RIVETS, NEAR OIL FILLER TUBE.",10/19/12,7230,LEAK CHECK GOOD.
1116513,10/17/12,10/19/12,N568ND,C172,7230,baffle crack/damage/loose/miss,c_4,#4 AFT BAFFLE ATTACH PLATE BROKEN.,#4 AFT BAFFLE ATTACH PLATE BROKEN.,10/18/12,7230,"FABRICATED, PAINTED & INSTALLED FROM LIKE MATERIAL & TH"
1116513,10/17/12,10/19/12,N568ND,C172,7230,baffle rivet loose/miss/damage,c_7,"#3 AFT BAFFLE TAB HAS BROKEN RIVETS, NEAR OIL FILLER TUBE.","#3 AFT BAFFLE TAB HAS BROKEN RIVETS, NEAR OIL FILLER TUBE.",10/18/12,7230,"REMOVED BAFFLE, REPLACED RIVETS & REINSTALLED BAFFLE. L"
1116514,10/17/12,10/19/12,N548ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER COVER LEAKING.,#2 ROCKER COVER LEAKING.,10/18/12,7230,REPLACED ROCKER COVER GASKET.
1116514,10/17/12,10/19/12,N548ND,C172,7230,rocker cover leak/loose/damage,c_37,#3 ROCKER COVER LEAKING.,#3 ROCKER COVER LEAKING.,10/18/12,7230,REPLACED ROCKER COVER GASKET.
1116519,10/18/12,10/19/12,N515ND,C172,7230,intake gasket leak/damage,c_28,#2 INTAKE LEAKING.,#2 INTAKE LEAKING.,10/18/12,7230,REMOVED & REPLACED #2 INTAKE GASKET.
1116519,10/18/12,10/19/12,N515ND,C172,7230,cowling miss/loose/damage,c_12,R/H AFT COWL BRACKET RIVET MISSING.,R/H AFT COWL BRACKET RIVET MISSING.,10/18/12,7230,INSTALLED NEW RIVET.
1116519,10/18/12,10/19/12,N515ND,C172,7230,rocker cover leak/loose/damage,c_37,#3 & 4 ROCKER COVERS LEAKING.,#3 & 4 ROCKER COVERS LEAKING.,10/18/12,7230,REMOVED & REPLACED ROCKER COVER GASKETS.
1116546,10/19/12,10/19/12,N545ND,C172,7230,intake gasket leak/damage,c_28,"#1, 3 & 4 INTAKE GASKETS ARE LEAKING.","#1, 3 & 4 INTAKE GASKETS ARE LEAKING.",10/19/12,7230,REPLACED INTAKE GASKETS.
1116560,10/19/12,10/19/12,N540ND,C172,7230,intake gasket leak/damage,c_28,"INTAKES 1, 2, 3 & 4 LEAKING.","INTAKES 1, 2, 3 & 4 LEAKING.",10/19/12,7230,REMOVED & REPLACED 1 - 4 INTAKE GASKETS.
1116561,10/19/12,10/19/12,N525ND,C172,7230,baffle crack/damage/loose/miss,c_4,L/H FWD ENGINE BAFFLE CRACKED.,L/H FWD ENGINE BAFFLE CRACKED.,10/19/12,7230,STOP DRILLED CRACK.
1116567,10/20/12,10/20/12,N549ND,C172,7230,rocker cover leak/loose/damage,c_37,#3 CYLINDER ROCKER COVER GASKET LEAKING.,#3 CYLINDER ROCKER COVER GASKET LEAKING.,10/20/12,7230,REMOVED & REPLACED ROCKER COVER GASKET.
1116600,10/22/12,10/22/12,N572ND,C172,7230,intake gasket leak/damage,c_28,#3 INTAKE LEAKING.,#3 INTAKE LEAKING.,10/22/12,7230,REPLACED GASKET.
1116628,10/22/12,10/22/12,N522ND,C172,7230,induction damage/hardware fail,c_27,INDUCTION TUBE HOSE CLAMPS LOOSE.,INDUCTION TUBE HOSE CLAMPS LOOSE.,10/22/12,7230,TIGHTENED HOSE CLAMPS.
1116633,10/22/12,10/26/12,N316CA,DECA,7230,baffle crack/damage/loose/miss,c_4,AFT L/H ENGINE BAFFLE CRACKED.,AFT L/H ENGINE BAFFLE CRACKED.,10/24/12,7230,STOP DRILLED CRACK.
1116633,10/22/12,10/26/12,N316CA,DECA,7230,baffle crack/damage/loose/miss,c_4,FWD L/H ENGINE BAFFLE CRACKED.,FWD L/H ENGINE BAFFLE CRACKED.,10/24/12,7230,STOP DRILLED CRACK.
1116633,10/22/12,10/26/12,N316CA,DECA,7230,rocker cover leak/loose/damage,c_37,ALL 4 ROCKER COVER GASKETS LEAKING.,ALL 4 ROCKER COVER GASKETS LEAKING.,10/24/12,7230,REPLACED ALL 4 ROCKER COVER GASKETS.
1116647,10/23/12,10/23/12,N570ND,C172,7230,intake gasket leak/damage,c_28,#2 CYL INTAKE GASKET IS LEAKING.,#2 CYL INTAKE GASKET IS LEAKING.,10/23/12,7230,REMOVED & REPLACED GASKET.
